draw_no,no,rank,store_name,address_full,pick_type,source
617,7,1,운수대통복권방,충남 천안시 동남구 대흥로 122 중앙시장 입구,자동,parsed
617,8,1,울릉로또,경북 울릉군 봉래2길 32-14 1층 울릉로또&커피,자동,parsed
617,1,2,GS25(수유중앙점),서울 강북구 수유동 231-1번지광산빌딩1층111호,,parsed
617,2,2,523마트,서울 강서구 등촌1동 633-7번지 1층,,parsed
617,3,2,가판,서울 광진구 용마산로 55,,parsed
617,4,2,복권방,서울 광진구 중곡4동 92-47번지,,parsed
617,5,2,CU(망원역점),서울 마포구 망원동 377-18번지,,parsed
617,6,2,GS25(서초코날),서울 서초구 서초동 1364-11번지,,parsed
617,7,2,제이마트 (J-Mart),서울 서초구 반포동 19-3번지 센트럴씨티125호,,parsed
617,8,2,성진,서울 성북구 석관동 133-62세븐일레븐석관점 내 위치함.,,parsed
617,9,2,우리들마트,"부산 동래구 온천장로119번길 20 10호(온천동, 온천아파트 점포)",,parsed
617,10,2,감전복권방,부산 사상구 감전동 681-4번지,,parsed
617,11,2,씨유학장중앙점 로또판매,부산 사상구 학장동 720-1번지 CU편의점,,parsed
617,12,2,로또복권,대구 동구 이노밸리로42길 10-24,,parsed
617,13,2,토큰박스(하나백화점앞),대구 북구 노원동2가 386-5번지,,parsed
617,14,2,24시슈퍼,인천 부평구 열우물로 111-1,,parsed
617,15,2,노다지터,광주 광산구 월곡동 537-2번지 미니스톱내,,parsed
618,1,1,일등복권편의점,대구 달서구 대명천로 220 1층,자동,parsed
618,2,1,충남상회,인천 미추홀구 참외전로 268 302동 B211호,자동,parsed
618,3,1,일죽휴게소복권,경기 안성시 일죽면 월정리 481-4번지 일죽휴게소내 세븐일레븐 일죽휴게소점,자동,parsed
618,4,1,현대할인마트,경기 이천시 경충대로 3142,자동,parsed
618,5,1,삼거리상회,전남 신안군 복룡로 2 삼거리상회,자동,parsed
618,1,2,신사우리가판,서울 강남구 강남대로 620,,parsed
618,2,2,버스표판매소,서울 강남구 논현로 837,,parsed
618,3,2,미나식품(로또판매점),서울 강서구 금낭화로 91-12,,parsed
618,4,2,헬스프라자,서울 관악구 관악로 184 1층,,parsed
618,5,2,CU(경동사거리점),서울 동대문구 용두동 52-1번지,,parsed
618,6,2,세명복권,서울 마포구 월드컵북로7길 26 1호,,parsed
618,7,2,가판점(신문),서울 영등포구 양평로 50-2,,parsed
618,8,2,럭키슈퍼,서울 용산구 후암로 52,,parsed
618,9,2,트윙클용마점,서울 중랑구 용마산로 494 상아빌딩1층,,parsed
618,10,2,신암편의점,부산 금정구 중앙대로 2002 복권판매점,,parsed
618,11,2,로또복권방,대구 달성군 명천로 194 1층,,parsed
618,12,2,훼미리팔공지묘점내로또복권판매점,대구 동구 지묘동 818-1번지,,parsed
618,13,2,대한사,대구 북구 노원로10길 141 윤송제네스빌103호,,parsed
618,14,2,국민은행대구지점앞토큰판매소,대구 중구 남일동 138-3번지,,parsed
618,15,2,좋은터,인천 계양구 효서로 204 1층,,parsed
619,1,1,뉴서울슈퍼,서울 서대문구 서소문로 63,자동,parsed
619,2,1,홈돌이로또복권,경기 김포시 중봉로 14 삼성홈플러스2층,자동,parsed
619,3,1,노다지복권방,경기 안산시 단원구 와동로 17 103호,자동,parsed
619,1,2,로또복권방,서울 강남구 강남대로122길 50 103호,,parsed
619,2,2,새로나슈퍼,서울 강서구 강서로5길 16 1층,,parsed
619,3,2,만세로또,서울 강서구 화곡동 848-23번지,,parsed
619,4,2,가판점,서울 구로구 경인로3길 지하 64,,parsed
619,5,2,로또복권판매,서울 금천구 시흥대로62길 42 1층,,parsed
619,6,2,지원물산,서울 노원구 공릉로 108,,parsed
619,7,2,가로판매점,서울 서대문구 수색로 32 명동의류앞,,parsed
619,8,2,버스충전소,서울 서초구 신반포로 177 반포쇼핑3동정문앞,,parsed
619,9,2,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,,parsed
619,10,2,행운마트,서울 송파구 오금동 85-8번지 1층,,parsed
619,11,2,로또방,서울 영등포구 영중로 12,,parsed
619,12,2,가판점(신문),서울 영등포구 양평로 50-2,,parsed
619,13,2,가로판매점,서울 용산구 갈월동 14-58번지,,parsed
619,14,2,굿모닝마트,서울 종로구 자하문로 14 1층,,parsed
619,15,2,복권방,부산 사상구 백양대로 430 2동 111호,,parsed
620,1,1,개봉2호점로또판매,서울 구로구 가마산로 219 1층,자동,parsed
620,2,1,태양마트,대전 유성구 노은로 157 골드프라자 106호,자동,parsed
620,3,1,우리들복권방(남구청),울산 남구 삼산로143번길 23 이마트24울산동평점,자동,parsed
620,4,1,우리로또,경기 김포시 김포대로 1421,수동,parsed
620,5,1,단대대박복권방,경기 성남시 중원구 산성대로372번길 14,수동,parsed
620,6,1,G(금정)마트휴게실,전북 군산시 조촌로 66,자동,parsed
620,7,1,Let'sgo복권방(동산점),전북 전주시 덕진구 쪽구름로 57-1,자동,parsed
620,1,2,GS25(강남동원),서울 강남구 삼성동 143-28번지동원빌딩1층,,parsed
620,2,2,바이복,서울 강남구 일원로5길 19,,parsed
620,3,2,예술인마을버스판매소,서울 관악구 남부순환로 2056,,parsed
620,4,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
620,5,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
620,6,2,노다지복권방,서울 동대문구 한빛로 1-1,,parsed
620,7,2,복권천국,서울 서초구 서초대로 97 1층,,parsed
620,8,2,복권클럽,서울 성동구 독서당로 318,,parsed
620,9,2,한경종합광고,서울 송파구 백제고분로 198,,parsed
620,10,2,GS25(방이진실),서울 송파구 방이동 34-9번지1층2호,,parsed
620,11,2,CU(영등포마사회점),서울 영등포구 영등포동3가 18번지 영등포케이빌딩101,,parsed
620,12,2,대박찬스,서울 영등포구 도림로 356 1층복권방,,parsed
620,13,2,버스판매소,서울 영등포구 영중로 2 1층(영등포동3가),,parsed
620,14,2,뉴-마트,서울 종로구 충신동 56-7번지 1층103호,,parsed
620,15,2,동래중고악기수리,부산 동래구 명륜로 163 중고악기1층,,parsed
621,1,1,대야지복권,광주 남구 회재로 1255-1,수동,parsed
621,2,1,금집복권,광주 북구 첨단연신로108번길 134,수동,parsed
621,3,1,씨스페이스(유성봉명),대전 유성구 봉명동 546-4번지 씨스페이스편의점,자동,parsed
621,4,1,삼성소비자슈퍼,대전 중구 선화서로 128-1,자동,parsed
621,5,1,운천대박복권방,경기 포천시 영북로 171-1,자동,parsed
621,6,1,왕대박복권방,경북 문경시 중앙로 15,자동,parsed
621,1,2,롯데마트,서울 강동구 상일로 17,,parsed
621,2,2,행운의집,서울 강동구 구천면로 222,,parsed
621,3,2,복권천하,서울 강북구 월계로7나길 23,,parsed
621,4,2,예술인마을버스판매소,서울 관악구 남부순환로 2056,,parsed
621,5,2,행운복권,서울 관악구 봉천동 1568-8번지,,parsed
621,6,2,로또,서울 광진구 자양4동 6-39번지,,parsed
621,7,2,애니콜플라자,서울 구로구 구로중앙로 31,,parsed
621,8,2,코사서울복권방,서울 금천구 가산동 235-50번지,,parsed
621,9,2,대일슈퍼,서울 성동구 고산자로 331 1층 7호(마장동),,parsed
621,10,2,씨스페이스(종암1점),서울 성북구 종암동 68-1번지씨스페이스종암1점,,parsed
621,11,2,로또복권,서울 영등포구 당산동5가 11-1번지삼성래미안4차아파트상가110-2,,parsed
621,12,2,버스판매소,서울 영등포구 영중로 2 1층(영등포동3가),,parsed
621,13,2,대박복권방,서울 용산구 효창원로 262,,parsed
621,14,2,대박복권방,서울 은평구 갈현로 304 1층,,parsed
621,15,2,경방필백화점라이츠21호,서울 은평구 갈현동 396-11번지,,parsed
622,1,1,베네시티앞가판,서울 강동구 올림픽로 664 대우베네시티cafe7gram앞,자동,parsed
622,2,1,대박천하복권방,서울 은평구 연서로 150 1층 1호,자동,parsed
622,3,1,월드사진관,부산 사하구 윤공단로14번길 53,자동,parsed
622,4,1,라이프마트,인천 중구 연안부두로53번길 36 5호,자동,parsed
622,5,1,CU(신흥점),인천 중구 신흥동3가 31-49번지,수동,parsed
622,6,1,인천상회,인천 중구 차이나타운로 42,자동,parsed
622,7,1,복권천국,경기 부천시 고강로92번길 41,자동,parsed
622,8,1,코코블루,경기 성남시 분당구 서현로210번길 20 코코프라자지하2호,자동,parsed
622,9,1,복터진날,경기 안성시 진사길 31 우림아파트상가 B-03호,자동,parsed
622,1,2,베스트올강동현대점,서울 강동구 풍성로54길 55,,parsed
622,2,2,GS25(가양2),서울 강서구 가양동 1461번지2단지상가1층106호,,parsed
622,3,2,미나식품(로또판매점),서울 강서구 금낭화로 91-12,,parsed
622,4,2,복권명당,서울 구로구 남부순환로105길 14 인화오벨리아102호,,parsed
622,5,2,스파,서울 노원구 동일로 1493 주공10단지종합상가111,,parsed
622,6,2,서울식품,서울 마포구 대흥동 200-3번지,,parsed
622,7,2,신촌역로또,서울 마포구 노고산동 31-11번지 서울메트로신촌역지하가판,,parsed
622,9,2,서진기업,서울 서초구 신반포로 194 본관1층 쇼케이스4호,,parsed
622,10,2,CU(대림중앙점),서울 영등포구 대림3동 775-7번지,,parsed
622,11,2,가로대가판점,서울 은평구 통일로 741 롯데리아앞가판,,parsed
622,12,2,대진,대구 동구 율하동 1230번지 훼미리마트,,parsed
622,13,2,행운 마트,인천 남동구 만수로 65,,parsed
622,14,2,모아드림복권방,광주 광산구 소촌동 279-7번지 1층 복권방,,parsed
622,15,2,현암꽃플라워,대전 동구 태전로 167,,parsed
623,1,1,행복공간,서울 강동구 풍성로 115,수동,parsed
623,2,1,돈다발복권방,서울 종로구 숭인동 288-1번지,수동,parsed
623,3,1,덕하복권슈퍼,울산 울주군 덕하로 238,자동,parsed
623,4,1,가판점,경기 부천시 부일로 461 1층 일부,자동,parsed
623,5,1,서정천하명당,경기 평택시 송탄로 162-1 1층,자동,parsed
623,6,1,행운복권방,강원 인제군 금강로 23 1층,자동,parsed
623,7,1,CU(제천역점),충북 제천시 화산동 208-1번지,자동,parsed
623,8,1,아띠로또판매점,충남 천안시 서북구 두정동 1063번지 레몬타워 110호,자동,parsed
623,1,2,Yes할인마트,서울 강남구 개포로 202 1층 이마트 24,,parsed
623,2,2,행복공간,서울 강동구 풍성로 115,,parsed
623,3,2,복권방,서울 광진구 중곡4동 92-47번지,,parsed
623,4,2,엔마트,서울 동대문구 장한로31길 10,,parsed
623,5,2,용꿈돼지꿈,서울 마포구 마포대로 112-5,,parsed
623,6,2,서부흥업㈜,서울 은평구 수색로 256,,parsed
623,7,2,복권가판대,서울 은평구 수색동 360번지,,parsed
623,8,2,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호,,parsed
623,9,2,로또안락아이존,부산 동래구 안락동 599-40번지 조이패미리마트 내,,parsed
623,10,2,GS25(서면새싹),부산 부산진구 부전동 264-17번지,,parsed
623,11,2,씨스페이스(송도바다점),부산 서구 암남동 359-1번지,,parsed
623,12,2,나나복권,부산 영도구 청학동 223-24번지 휴대폰샵,,parsed
623,13,2,반여상회,부산 해운대구 선수촌로 190 1층,,parsed
623,14,2,복권명당(서부점),대구 달서구 월배로 452,,parsed
623,15,2,만복래로또복권방,인천 미추홀구 낙섬중로 11,,parsed
624,1,1,스파,서울 노원구 동일로 1493 주공10단지종합상가111,자동,parsed
624,2,1,라이프마트,인천 중구 연안부두로53번길 36 5호,자동,parsed
624,3,1,CU(달동초이스점),울산 남구 달동 1309-1번지,자동,parsed
624,4,1,애리지,경기 성남시 분당구 야탑로69번길 21 1층 117호,자동,parsed
624,5,1,당첨희망복권점,경기 이천시 영창로 145 관고사거리,자동,parsed
624,1,2,진흥슈퍼,서울 강남구 논현로150길 31,,parsed
624,2,2,신화복권방,서울 강동구 길동 347-61번지 1층,,parsed
624,3,2,복권명당,서울 강동구 구천면로 214,,parsed
624,4,2,523마트,서울 강서구 등촌1동 633-7번지 1층,,parsed
624,5,2,세븐로또,서울 동대문구 고산자로29길 6,,parsed
624,6,2,데이앤나잇,서울 성북구 종암로 132 종암우림카이저팰리스 1층 101호,,parsed
624,7,2,우일,서울 송파구 마천로 235,,parsed
624,8,2,그린마트,서울 송파구 방이동 67-12번지,,parsed
624,9,2,오목미니슈퍼,서울 양천구 신목로 119,,parsed
624,10,2,버스카드충전소,서울 영등포구 여의대방로62길 2 가판,,parsed
624,11,2,아이비즈마트,서울 용산구 만리재로 148,,parsed
624,12,2,동대문1번출구앞가로가판점(65호),서울 종로구 종로 301 1층(솔브 동대문점),,parsed
624,13,2,로또,부산 금정구 청룡동 31-7번지GS25편의점내,,parsed
624,14,2,우리상회,부산 금정구 남산동 256-21번지,,parsed
624,15,2,우리들마트,"부산 동래구 온천장로119번길 20 10호(온천동, 온천아파트 점포)",,parsed
625,1,1,엑스트라(우주점),부산 사상구 모라로110번길 121 가상가106호,자동,parsed
625,2,1,토큰박스(성당포스코더샵),대구 달서구 장기로 115 도로가 가판,자동,parsed
625,3,1,메트로센터점,대구 중구 달구벌대로 지하 2100 메트로센터C412호,수동,parsed
625,4,1,명당골복권방,경기 수원시 권선구 동수원로242번길 15 104호,자동,parsed
625,5,1,로또명당매표소,경기 수원시 팔달구 중부대로223번길 4 1층 지니초밥앞 예정,자동,parsed
625,1,2,복권명당,서울 강북구 수유동 57-80번지,,parsed
625,2,2,가로판매점,서울 금천구 시흥대로 212 가판,,parsed
625,3,2,로또수락산점,서울 노원구 동일로 1689 대덕하이베라스101호,,parsed
625,4,2,동양마트,"서울 노원구 상계로5길 12 상계동동양메이져아파트제상가동108호,109호",,parsed
625,5,2,담배5호,서울 서초구 신반포로 194 쇼케이스12호,,parsed
625,6,2,영광정보통신,서울 성북구 화랑로 92 1층 우측1호,,parsed
625,7,2,영등포6호점로또판매,서울 영등포구 영등포동8가 76-1번지 삼환상가106 편의점내,,parsed
625,8,2,월드24시,서울 은평구 통일로 855-15,,parsed
625,9,2,가판14호,서울 중구 퇴계로 37,,parsed
625,10,2,코코주,서울 중구 을지로6가 18-79번지,,parsed
625,11,2,오렌지데이편의점,부산 해운대구 좌동 1432-4번지르네상스오피스102호,,parsed
625,12,2,코리아로또(이곡점),대구 달서구 성서공단로11길 81 CU성서호림점 내,,parsed
625,13,2,복권천국,대구 동구 화랑로 419,,parsed
625,14,2,미니스톱인천효성점,인천 계양구 안남로 551,,parsed
625,15,2,하나복권,인천 남동구 구월로 281 세븐일레븐편의점내,,parsed
626,1,1,새시대복권방,서울 금천구 탑골로 6-1,수동,parsed
626,2,1,승지GALLANT,"서울 서초구 신반포로 194 경부고속터미널제2매표소앞 쇼케이스16, 코너3",자동,parsed
626,3,1,세븐일레븐 햇빛점,서울 양천구 목4동 782-3번지,자동,parsed
626,4,1,또또슈퍼,광주 광산구 송도로 239 1층,자동,parsed
626,5,1,위앤조이 유천점,대전 중구 유천2동 186-4번지,수동,parsed
626,6,1,CU(군포덕산점),경기 군포시 당동 902번지덕산아파트상가1층,자동,parsed
626,7,1,명가로또복권,경남 거제시 사등면 덕호리 110-21번지 대교제일할인마트내,수동,parsed
626,8,1,다음정보텔레콤(훼미리마트내),경남 진주시 진양호로 243 CU편의점내,자동,parsed
